ID,city,area,rooms,bathroom,parking,floor,animal,furniture,hoa,rentAmount,propertyTax,fireInsurance
4691,1,50,2,1,1,6,acept,furnished,R$648,"R$3,900",R$58,R$50
4692,1,62,2,1,1,1,acept,not furnished,R$560,"R$1,550",R$17,R$20
4693,1,177,4,5,4,5,acept,not furnished,"R$1,500","R$9,200",R$959,R$117
4694,1,50,1,1,1,21,acept,furnished,R$765,"R$2,700",R$105,R$35
4695,1,50,1,1,1,22,not acept,furnished,R$739,"R$3,540",R$0,R$14
4696,0,90,3,2,1,1,acept,not furnished,R$850,"R$1,500",R$100,R$20
4697,1,130,3,2,2,4,acept,furnished,R$800,"R$3,500",R$0,R$45
4698,0,54,1,1,1,5,acept,not furnished,R$750,R$773,R$67,R$10
4699,1,30,1,1,0,-,not acept,not furnished,Sem info,R$850,R$67,R$13
4700,1,194,3,4,4,5,acept,not furnished,"R$2,600","R$12,000","R$1,667",R$153
4701,0,68,2,1,1,3,acept,not furnished,R$482,R$831,R$0,R$11
4702,1,58,3,2,1,11,acept,not furnished,R$320,"R$1,700",R$105,R$22
4703,1,16,1,1,0,-,not acept,not furnished,R$0,"R$1,420",R$0,R$18
4704,0,74,3,2,2,11,acept,furnished,R$477,"R$1,600",R$0,R$21
4705,1,347,4,7,6,-,acept,not furnished,R$0,"R$8,900","R$1,000",R$134
4706,1,180,3,3,2,3,acept,not furnished,"R$1,794","R$5,800",R$487,R$74
4707,1,20,1,1,1,3,not acept,furnished,"R$1,700","R$1,360",R$0,R$18
4708,1,130,2,1,1,1,acept,not furnished,R$0,"R$2,200",R$180,R$28
4709,1,100,3,1,1,2,acept,not furnished,"R$1,350","R$3,000",R$92,R$39
4710,0,50,1,1,0,1,not acept,not furnished,R$298,R$850,R$15,R$11
4711,1,340,4,4,4,15,acept,furnished,"R$2,500","R$8,700",R$0,R$111
4712,1,135,2,2,1,8,acept,furnished,"R$1,063","R$3,250",R$159,R$42
4713,1,130,3,4,2,8,acept,furnished,"R$1,300","R$5,500",R$0,R$70
4714,0,58,2,2,2,15,acept,not furnished,R$400,"R$2,200",R$100,R$28
4715,1,84,3,1,1,17,acept,not furnished,R$710,"R$2,300","R$3,000",R$30
4716,1,120,3,4,2,1,acept,not furnished,"R$1,500","R$3,000",R$670,R$39
4717,1,180,3,2,3,-,acept,not furnished,R$0,"R$3,500",R$497,R$53
4718,0,650,4,7,5,-,acept,not furnished,R$0,"R$8,000",R$334,R$121
4719,1,320,4,5,4,-,acept,not furnished,R$300,"R$6,500",R$417,R$98
4720,1,65,2,1,0,1,acept,furnished,R$286,"R$4,200",R$17,R$54
4721,1,130,3,2,2,5,acept,not furnished,"R$1,400","R$5,000",R$584,R$64
4722,1,72,3,2,2,3,not acept,not furnished,R$686,"R$1,600",R$18,R$21
4723,1,150,3,3,4,10,acept,furnished,"R$2,225","R$7,400",R$500,R$94
4724,0,70,2,1,1,3,acept,not furnished,R$500,"R$1,275",R$74,R$17
4725,1,345,3,3,5,2,acept,not furnished,"R$3,000","R$12,750",R$834,R$162
4726,1,20,1,1,0,1,acept,furnished,R$602,"R$1,800",R$130,R$23
4727,0,103,3,2,2,2,acept,not furnished,"R$1,500","R$1,360",R$292,R$18
4728,0,90,2,2,4,-,acept,not furnished,R$0,"R$2,400",R$230,R$37
4729,1,185,3,2,2,29,acept,not furnished,"R$2,050","R$14,000",R$540,R$178
4730,0,47,1,1,1,9,acept,not furnished,R$470,R$650,R$43,R$9
4731,1,42,1,1,0,3,acept,not furnished,R$130,"R$1,450",R$34,R$19
4732,1,42,1,1,1,11,not acept,not furnished,"R$1,500","R$2,153",R$0,R$8
4733,1,25,1,1,0,1,not acept,not furnished,R$0,"R$1,000",R$84,R$13
4734,0,55,1,1,1,20,acept,not furnished,R$570,"R$1,900",R$0,R$25
4735,1,900,3,5,8,-,acept,not furnished,R$0,"R$8,000","R$2,250",R$121
4736,1,240,3,3,4,22,acept,not furnished,"R$3,538","R$12,000","R$1,975",R$153
4737,1,128,2,1,1,9,acept,furnished,"R$1,200","R$8,500",R$9,R$108
4738,1,120,2,1,1,-,not acept,not furnished,R$0,"R$3,000",R$280,R$46
4739,1,54,1,1,1,7,acept,not furnished,R$600,"R$3,600",R$149,R$46
4740,1,30,1,1,0,-,not acept,not furnished,R$0,R$765,R$59,R$12
4741,1,120,2,2,2,11,acept,not furnished,"R$2,200","R$4,000",R$500,R$51
4742,1,296,4,5,2,-,acept,not furnished,R$0,"R$8,500","R$1,000",R$128
4743,0,230,3,4,4,5,acept,furnished,"R$1,800","R$10,000",R$715,R$127
4744,1,50,2,1,0,12,not acept,not furnished,Incluso,"R$3,029",R$0,R$39
4745,1,95,3,2,0,-,acept,not furnished,R$0,"R$2,300",R$125,R$35
4746,1,146,3,4,2,21,acept,furnished,"R$1,200","R$9,000",R$417,R$115
4747,0,73,2,1,1,4,acept,not furnished,R$400,R$655,R$31,R$9
4748,1,30,1,1,0,6,not acept,not furnished,R$253,"R$1,250",R$30,R$16
4749,1,35,1,1,1,11,acept,not furnished,R$470,"R$2,500",R$22,R$32
4750,1,22,1,1,0,-,acept,not furnished,Sem info,R$976,R$0,R$15
4751,1,386,4,6,3,21,acept,not furnished,"R$3,890","R$12,750","R$1,980",R$162
4752,1,442,5,6,6,-,acept,not furnished,Incluso,"R$7,500","R$1,301",R$113
4753,0,30,1,1,0,5,acept,not furnished,R$279,R$590,R$12,R$8
4754,1,68,1,2,1,4,not acept,not furnished,R$799,"R$2,000",R$217,R$26
4755,1,53,1,1,1,12,acept,furnished,R$450,"R$3,200",R$200,R$41
4756,1,18,1,1,0,-,acept,not furnished,R$0,"R$1,720",R$0,R$22
4757,1,321,3,5,2,-,acept,furnished,R$0,"R$8,268","R$1,072",R$125
4758,0,70,3,1,1,2,acept,not furnished,R$710,R$750,R$76,R$10
4759,1,400,10,9,8,-,acept,not furnished,R$0,"R$8,330",R$550,R$126
4760,1,392,4,4,4,-,acept,not furnished,R$0,"R$10,000","R$1,250",R$151
4761,1,70,2,1,1,1,acept,not furnished,R$280,"R$1,000",R$138,R$13
4762,1,230,4,4,3,5,not acept,not furnished,"R$2,564","R$2,500",R$934,R$32
4763,1,138,2,2,1,11,acept,furnished,"R$1,000","R$7,000",R$89,R$89
4764,1,250,2,1,0,-,acept,not furnished,Sem info,"R$1,500",R$9,R$23
4765,1,45,2,2,0,-,not acept,not furnished,R$0,"R$1,650",R$84,R$25
4766,1,250,4,3,0,-,acept,not furnished,R$0,"R$2,000",R$667,R$31
4767,1,80,2,1,1,6,acept,not furnished,R$654,"R$2,300",R$94,R$30
4768,1,398,4,5,4,-,acept,not furnished,"R$2,400","R$15,000","R$1,084",R$226
4769,1,200,3,4,5,-,acept,not furnished,R$0,"R$3,500",R$242,R$53
4770,1,136,3,3,1,9,acept,not furnished,"R$1,530","R$7,500",R$290,R$96
4771,1,46,1,1,0,2,acept,not furnished,R$553,"R$1,437",R$58,R$19
4772,1,309,4,5,3,-,acept,not furnished,R$0,"R$12,000",R$734,R$181
4773,1,54,1,1,1,1,not acept,furnished,"R$1,050","R$7,200",R$250,R$92
4774,1,220,4,5,3,14,acept,furnished,"R$2,050","R$12,000",R$750,R$153
4775,1,161,1,2,2,10,not acept,not furnished,"R$2,162","R$7,000",R$54,R$89
4776,1,58,2,1,1,1,acept,not furnished,R$430,"R$1,540",R$0,R$20
4777,1,83,3,1,1,3,acept,not furnished,R$180,"R$2,500",R$0,R$32
4778,1,33,1,1,1,5,acept,not furnished,R$842,"R$2,000",R$95,R$26
4779,1,170,3,4,2,3,not acept,not furnished,"R$1,450","R$4,400",R$38,R$56
4780,1,135,3,2,1,21,acept,furnished,R$950,"R$7,500",R$77,R$96
4781,1,50,2,1,2,1,not acept,not furnished,R$850,"R$1,900",R$42,R$25
4782,1,94,2,3,2,18,not acept,not furnished,"R$1,600","R$4,400",R$325,R$56
4783,1,25,1,1,0,1,not acept,not furnished,R$0,"R$1,200",R$35,R$16
4784,1,100,2,3,2,20,not acept,furnished,"R$1,080","R$10,000",R$138,R$127
4785,1,157,3,5,3,12,acept,not furnished,"R$1,670","R$11,500",R$583,R$146
4786,1,100,3,2,2,-,acept,not furnished,R$0,"R$5,500",R$500,R$83
4787,1,120,3,1,0,2,acept,not furnished,R$200,"R$2,100",R$167,R$27
4788,1,45,1,1,2,8,acept,not furnished,R$695,"R$1,800",R$170,R$23
4789,1,64,2,2,1,9,acept,furnished,R$830,"R$3,166",R$0,R$13
4790,1,265,4,6,3,6,not acept,not furnished,"R$2,400","R$2,500","R$1,284",R$32
4791,1,20,1,1,0,6,acept,furnished,R$602,"R$1,800",R$130,R$23
4792,1,50,2,2,0,-,not acept,not furnished,R$0,"R$1,100",R$80,R$17
4793,1,70,3,2,1,14,acept,not furnished,R$570,"R$3,000",R$171,R$39
4794,1,273,4,4,2,4,not acept,not furnished,"R$2,306","R$9,000",R$417,R$115
4795,1,250,3,3,4,-,acept,furnished,R$250,"R$6,500",R$309,R$98
4796,1,100,1,1,0,-,acept,not furnished,Incluso,"R$2,150",R$267,R$33
4797,1,90,2,1,0,2,acept,not furnished,R$622,"R$2,150",R$212,R$28
4798,1,256,3,3,2,-,not acept,not furnished,R$0,"R$5,600","R$2,417",R$85
4799,1,92,2,1,1,2,acept,not furnished,R$425,"R$1,536",R$72,R$20
4800,1,124,3,3,2,-,acept,not furnished,R$0,"R$4,000",R$92,R$61
4801,1,218,3,3,3,9,acept,furnished,"R$1,850","R$15,000",R$809,R$191
4802,1,57,2,2,1,8,acept,not furnished,R$465,"R$1,300",R$10,R$17
4803,0,650,4,4,8,-,acept,not furnished,R$0,"R$7,500",R$200,R$113
4804,1,220,3,4,2,-,not acept,not furnished,R$0,"R$3,500",R$276,R$53
4805,0,55,1,2,1,4,not acept,not furnished,R$744,R$954,R$74,R$13
4806,1,55,2,2,1,21,acept,not furnished,R$480,"R$2,000",R$9,R$26
4807,1,58,2,1,1,19,not acept,furnished,R$550,"R$3,400",R$65,R$44
4808,1,42,1,1,1,13,acept,furnished,"R$1,750",R$860,R$180,R$11
4809,1,202,3,4,3,8,acept,furnished,"R$2,500","R$12,000",R$834,R$153
4810,1,130,2,2,0,-,acept,not furnished,R$0,"R$2,700",R$100,R$41
4811,1,52,1,1,1,11,acept,not furnished,R$730,"R$2,500",R$38,R$32
4812,1,75,2,2,0,2,acept,not furnished,R$570,"R$1,450",R$0,R$19
4813,1,420,4,6,4,10,acept,not furnished,"R$5,700","R$12,000","R$3,167",R$153
4814,1,277,3,4,0,-,not acept,not furnished,"R$2,580","R$7,200",R$0,R$109
4815,1,100,1,1,1,16,acept,furnished,"R$1,120","R$3,900",R$75,R$50
4816,0,420,5,7,3,-,acept,furnished,"R$1,237","R$8,500",R$816,R$128
4817,1,207,3,5,4,6,acept,not furnished,"R$2,400","R$12,000",R$934,R$153
4818,1,25,1,1,0,23,acept,not furnished,R$432,"R$2,200",R$45,R$28
4819,1,100,3,2,1,3,acept,not furnished,"R$1,020","R$1,880",R$0,R$24
4820,1,108,2,2,1,8,acept,furnished,"R$1,081","R$5,300",R$334,R$68
4821,1,55,1,1,1,5,not acept,furnished,"R$1,100","R$2,144",Incluso,R$22
4822,1,40,1,1,0,-,not acept,not furnished,R$0,R$780,R$17,R$12
4823,1,46,1,1,1,3,not acept,not furnished,R$850,"R$1,900",R$117,R$25
4824,1,138,3,3,2,5,acept,furnished,"R$1,112","R$5,800",R$475,R$74
4825,1,50,2,3,0,-,not acept,not furnished,R$0,"R$1,740",R$84,R$27
4826,0,54,1,1,1,9,acept,not furnished,R$758,"R$1,148",R$84,R$15
4827,1,22,1,1,0,-,not acept,not furnished,R$0,R$976,R$0,R$15
4828,1,62,3,1,1,1,acept,not furnished,R$750,"R$1,300",R$0,R$26
4829,1,380,4,3,2,12,not acept,furnished,"R$5,500","R$15,000","R$1,000",R$191
4830,1,80,2,1,1,2,not acept,furnished,"R$1,036","R$7,450",R$98,R$95
4831,1,70,2,1,1,2,acept,not furnished,"R$1,100","R$1,950",R$0,R$25
4832,1,214,5,5,4,9,not acept,furnished,"R$2,000","R$5,550",R$667,R$71
4833,1,193,3,3,3,1,not acept,not furnished,"R$3,100","R$7,500",R$834,R$96
4834,1,50,2,2,0,6,acept,not furnished,R$750,"R$3,000",R$118,R$39
4835,1,305,3,4,4,12,acept,not furnished,"R$3,441","R$8,925","R$2,364",R$114
4836,1,110,2,2,1,1,acept,not furnished,R$700,"R$3,000",R$122,R$39
4837,1,63,2,2,1,13,acept,not furnished,R$600,"R$2,620",R$97,R$11
4838,1,202,4,4,3,13,acept,not furnished,"R$2,200","R$6,000","R$1,000",R$77
4839,1,70,4,3,0,-,acept,not furnished,R$0,"R$3,500",R$270,R$53
4840,0,110,3,3,2,-,acept,not furnished,R$560,"R$3,200",R$88,R$49
4841,1,80,1,1,0,11,acept,furnished,R$427,"R$1,900",R$0,R$25
4842,1,58,2,2,1,6,not acept,not furnished,R$520,"R$2,055",R$0,R$7
4843,1,149,3,3,2,12,not acept,not furnished,"R$2,000","R$5,400",R$0,R$69
4844,1,50,2,1,0,-,acept,not furnished,R$0,"R$1,200",R$42,R$19
4845,1,200,4,3,2,8,acept,not furnished,"R$2,744","R$4,100","R$1,615",R$52
4846,1,200,3,3,4,-,acept,not furnished,R$0,"R$7,000",R$425,R$106
4847,0,660,5,7,4,17,acept,not furnished,"R$5,381","R$10,000","R$1,100",R$127
4848,1,100,3,2,1,-,acept,not furnished,R$0,"R$3,300",R$500,R$50
4849,1,91,1,2,2,11,acept,furnished,"R$2,076","R$13,000",R$334,R$165
4850,1,113,2,2,1,4,acept,not furnished,"R$1,000","R$3,000",R$50,R$39
4851,0,48,2,1,1,-,acept,not furnished,R$250,"R$1,200",R$40,R$16
4852,1,140,3,3,2,10,acept,not furnished,"R$2,000","R$5,100",R$167,R$65
4853,0,155,3,3,2,-,acept,not furnished,R$960,"R$5,500",R$15,R$83
4854,1,280,4,6,5,28,acept,not furnished,"R$1,800","R$11,500","R$1,417",R$146
4855,1,55,1,1,0,-,acept,not furnished,R$0,"R$1,100",R$75,R$17
4856,1,360,4,5,4,8,acept,not furnished,"R$3,500","R$1,700","R$1,417",R$22
4857,0,60,1,1,1,-,acept,not furnished,R$0,R$950,R$75,R$15
4858,1,32,1,1,0,5,acept,not furnished,R$400,"R$2,001",R$0,R$26
4859,1,79,3,3,2,15,acept,furnished,"R$3,255","R$7,500",R$616,R$96
4860,1,300,4,6,4,14,acept,not furnished,"R$2,000","R$8,000",R$625,R$102
4861,1,50,2,2,1,14,acept,furnished,R$520,"R$1,550",R$100,R$20
4862,1,78,3,2,2,-,acept,not furnished,R$250,"R$2,000",R$292,R$31
4863,1,80,3,1,0,-,acept,not furnished,Sem info,"R$6,000",R$0,R$91
4864,1,50,1,1,1,-,not acept,not furnished,Incluso,"R$1,600",R$80,R$25
4865,1,110,2,2,2,-,not acept,not furnished,R$0,"R$2,530",R$174,R$39
4866,1,280,4,3,6,-,acept,furnished,R$0,"R$12,500",R$706,R$188
4867,1,64,2,1,1,8,acept,not furnished,R$400,"R$1,500",R$101,R$20
4868,0,37,1,1,0,4,not acept,furnished,R$382,R$742,R$0,R$10
4869,1,30,1,1,1,7,not acept,furnished,R$650,"R$2,000",R$100,R$26
4870,1,50,1,1,1,11,acept,not furnished,R$725,"R$2,200",R$130,R$28
4871,1,215,3,2,0,4,not acept,not furnished,"R$1,054","R$4,000",R$229,R$51
4872,1,80,3,2,1,10,acept,not furnished,R$790,"R$1,900",R$164,R$25
4873,0,320,3,3,2,9,acept,furnished,"R$2,000","R$8,500",R$340,R$108
4874,1,336,3,5,3,-,acept,furnished,R$299,"R$6,000",R$208,R$91
4875,1,125,3,4,5,-,acept,not furnished,R$0,"R$10,000",R$666,R$151
4876,1,106,1,1,2,10,acept,furnished,"R$1,749","R$13,950",R$479,R$177
4877,1,40,1,1,1,9,not acept,not furnished,R$440,"R$2,800",R$100,R$36
4878,1,80,1,2,0,6,not acept,not furnished,"R$1,174","R$3,900",R$135,R$50
4879,1,120,4,3,3,8,acept,not furnished,"R$1,680","R$3,710",R$622,R$48
4880,1,23,1,1,0,23,acept,not furnished,R$399,"R$2,100",R$42,R$27
4881,1,60,2,1,0,-,acept,not furnished,R$0,"R$1,100",R$0,R$17
4882,1,45,2,1,1,2,not acept,not furnished,R$375,"R$1,756",Incluso,R$13
4883,1,110,1,1,1,-,acept,not furnished,Sem info,"R$1,300",R$250,R$20
4884,1,42,1,1,1,11,acept,not furnished,R$344,"R$2,308",R$0,R$8
4885,1,120,4,2,3,6,acept,furnished,R$950,"R$2,960",R$459,R$38
4886,1,78,1,2,2,1,not acept,furnished,R$680,"R$4,200",R$118,R$54
4887,1,127,3,3,2,1,acept,not furnished,R$804,"R$3,800",R$257,R$49
4888,1,63,2,2,2,4,not acept,not furnished,R$600,"R$4,080",R$167,R$52
4889,1,60,1,1,1,-,acept,not furnished,R$0,"R$1,250",R$0,R$19
4890,0,76,2,1,0,3,acept,not furnished,R$300,R$700,R$100,R$9
4891,1,126,3,2,2,1,acept,not furnished,"R$1,000","R$4,000",R$313,R$51
4892,1,169,4,2,3,-,acept,not furnished,R$220,"R$3,900",R$334,R$59
4893,1,38,1,1,0,10,acept,not furnished,R$300,"R$1,712",R$0,R$7
4894,1,45,1,1,0,2,not acept,not furnished,R$150,R$730,R$0,R$10
4895,1,160,3,1,1,-,acept,not furnished,R$0,"R$3,000",R$298,R$46
4896,1,160,3,4,3,-,acept,furnished,R$0,"R$9,350",R$0,R$141
4897,0,84,2,1,1,7,acept,not furnished,R$590,"R$1,100",R$104,R$14
4898,1,64,2,1,2,3,acept,not furnished,R$480,"R$1,850",R$39,R$24
4899,0,62,2,1,1,-,acept,not furnished,R$370,"R$1,100",R$12,R$14
4900,1,46,2,1,1,1,acept,not furnished,R$240,"R$1,500",R$0,R$20
4901,1,140,3,3,3,4,acept,not furnished,"R$2,100","R$5,000","R$1,149",R$64
4902,1,175,3,5,3,15,acept,not furnished,"R$2,312","R$7,650","R$1,308",R$97
4903,1,70,3,1,1,8,acept,not furnished,R$523,"R$1,100",R$0,R$14
4904,1,315,3,5,2,14,not acept,not furnished,"R$4,300","R$20,000",R$959,R$254
4905,1,52,1,1,1,7,acept,furnished,"R$1,500","R$3,000",R$292,R$39
4906,0,120,4,2,5,-,acept,not furnished,R$0,"R$4,200",R$0,R$64
4907,1,72,2,2,1,2,acept,not furnished,R$570,"R$2,174",R$75,R$28
4908,1,140,2,2,2,11,not acept,furnished,"R$2,200","R$10,000",R$804,R$127
4909,1,55,1,1,1,10,acept,furnished,R$570,"R$1,800",R$0,R$7
4910,1,140,3,2,1,5,acept,furnished,"R$1,436","R$4,800",R$234,R$61
4911,0,75,3,2,1,3,not acept,not furnished,R$550,"R$2,125",R$67,R$27
4912,1,233,3,4,4,15,not acept,furnished,"R$3,780","R$4,300","R$2,567",R$55
4913,1,112,3,3,2,8,not acept,not furnished,"R$1,222","R$3,500",R$486,R$45
4914,1,83,2,1,1,2,acept,furnished,R$481,"R$2,600",R$118,R$33
4915,1,60,1,1,1,10,acept,not furnished,R$786,"R$2,000",R$109,R$26
4916,1,30,1,1,1,14,acept,furnished,R$350,"R$2,389",R$83,R$31
4917,1,50,2,1,1,12,acept,not furnished,R$340,"R$1,490",R$0,R$19
4918,1,46,1,1,0,14,not acept,furnished,"R$1,200","R$4,300",R$292,R$31
4919,1,42,1,1,1,6,not acept,furnished,"R$1,100","R$2,649",R$0,R$8
4920,0,52,2,1,1,1,acept,not furnished,R$245,R$650,R$0,R$9
4921,1,380,4,4,6,-,acept,not furnished,R$0,"R$6,000",R$417,R$91
4922,0,160,3,2,0,-,acept,not furnished,R$0,"R$1,650",R$117,R$25
4923,1,90,2,1,0,4,not acept,not furnished,R$762,"R$2,500",R$54,R$32
4924,1,30,1,1,1,5,acept,furnished,R$350,"R$3,300",R$0,R$42
4925,1,219,4,4,3,21,acept,furnished,"R$2,100","R$6,500",R$890,R$83
4926,1,120,2,2,2,22,not acept,furnished,"R$1,400","R$3,500",R$375,R$45
4927,1,70,2,2,1,7,acept,not furnished,R$569,"R$1,900",R$25,R$25
4928,1,120,4,3,3,16,acept,not furnished,"R$1,420","R$6,160",R$390,R$79
4929,1,92,2,2,1,5,acept,furnished,"R$1,350","R$4,500",R$160,R$58
4930,1,40,1,1,1,20,not acept,not furnished,R$255,"R$2,208",R$76,R$9
4931,1,58,2,1,1,6,acept,not furnished,R$770,"R$1,800",R$75,R$23
4932,1,35,1,1,1,7,acept,furnished,R$949,"R$3,900",R$0,R$50
4933,0,85,1,1,1,8,acept,not furnished,R$564,R$912,R$0,R$5
4934,1,170,3,3,2,-,acept,not furnished,R$0,"R$5,000",R$242,R$76
4935,1,96,3,1,1,8,not acept,furnished,"R$1,181","R$2,535",R$247,R$33
4936,1,42,1,1,1,27,acept,not furnished,R$560,"R$5,300",R$100,R$68
4937,1,280,3,4,4,18,acept,not furnished,"R$2,202","R$3,600",R$854,R$46
4938,1,44,1,1,1,6,not acept,not furnished,R$308,"R$3,300",R$149,R$42
4939,1,120,3,2,2,12,acept,furnished,R$980,"R$4,000",R$231,R$51
4940,1,180,2,3,2,9,acept,not furnished,"R$2,000","R$5,900",R$604,R$75
4941,1,400,5,4,2,12,acept,not furnished,"R$2,675","R$2,500",R$832,R$32
4942,1,22,1,1,0,26,acept,not furnished,R$295,"R$2,000",R$44,R$26
4943,1,67,2,1,1,6,acept,not furnished,R$313,"R$1,200",R$167,R$16
4944,1,75,3,2,2,14,acept,not furnished,R$658,"R$2,500",R$87,R$32
4945,1,132,3,5,2,13,not acept,furnished,"R$1,630","R$10,990",R$291,R$140
4946,1,62,2,1,1,15,not acept,furnished,R$490,"R$1,900",R$0,R$15
4947,1,122,3,3,2,4,not acept,not furnished,"R$1,412","R$4,600",R$563,R$59
4948,1,168,3,2,2,1,acept,not furnished,"R$1,634","R$5,500",R$411,R$70
4949,1,80,2,2,1,-,not acept,not furnished,R$0,"R$1,500",R$184,R$23
4950,1,27,1,1,0,19,acept,furnished,R$300,"R$1,800",R$0,R$23
4951,1,50,1,1,0,-,not acept,not furnished,Sem info,"R$1,200",R$0,R$19
4952,0,190,2,2,0,8,not acept,not furnished,"R$1,100","R$1,300",R$200,R$17
4953,1,22,1,1,0,7,acept,not furnished,R$200,"R$1,650",R$0,R$21
4954,0,70,1,1,1,2,acept,furnished,R$460,"R$2,350",R$6,R$30
4955,1,60,1,1,0,-,acept,not furnished,R$0,"R$2,000",R$0,R$31
4956,1,47,2,1,1,15,acept,furnished,R$500,"R$1,700",R$0,R$22
4957,1,158,3,2,1,10,not acept,furnished,"R$1,310","R$7,150",R$406,R$91
4958,1,80,2,1,1,5,not acept,not furnished,R$660,"R$2,900",R$0,R$37
4959,1,245,4,3,4,8,acept,not furnished,"R$3,450","R$6,000","R$1,667",R$77
4960,1,91,2,2,0,1,acept,furnished,R$900,"R$2,500",R$0,R$32
4961,1,155,2,1,1,2,acept,not furnished,"R$1,700","R$4,500",R$510,R$58
4962,1,140,3,3,5,8,not acept,furnished,"R$2,000","R$8,000",R$710,R$102
4963,1,97,2,1,2,19,not acept,not furnished,R$800,"R$3,500",R$221,R$45
4964,1,70,1,1,0,-,not acept,not furnished,R$0,R$900,R$0,R$14
4965,1,177,3,3,5,1,acept,not furnished,"R$1,400","R$7,000","R$1,000",R$89
4966,1,128,3,4,2,21,acept,not furnished,R$840,"R$2,980",R$361,R$38
4967,0,50,2,1,0,2,not acept,not furnished,R$386,R$830,R$55,R$11
4968,1,162,4,4,3,7,not acept,not furnished,"R$1,500","R$5,500",R$891,R$70
4969,1,96,4,2,2,-,acept,not furnished,R$0,"R$3,950",R$412,R$60
4970,1,78,3,2,1,2,acept,not furnished,R$945,"R$2,050",R$126,R$8
4971,1,340,4,6,4,6,acept,not furnished,"R$5,500","R$9,600","R$2,167",R$122
4972,1,76,3,2,2,5,acept,furnished,R$754,"R$4,500",R$205,R$58
4973,1,380,4,5,4,4,acept,not furnished,"R$4,000","R$8,000","R$2,667",R$102
4974,1,180,3,3,4,-,acept,not furnished,R$0,"R$3,700",R$184,R$56
4975,1,161,2,2,3,3,acept,not furnished,"R$2,500","R$4,800","R$1,125",R$61
4976,1,45,1,1,1,3,acept,furnished,"R$2,000","R$4,850",R$334,R$62
4977,1,200,3,5,3,5,acept,furnished,"R$1,513","R$4,350",R$584,R$56
4978,1,46,1,1,0,17,acept,not furnished,R$300,"R$1,500",R$0,R$20
4979,1,50,1,1,1,8,not acept,furnished,"R$2,204","R$3,700",R$209,R$47
4980,1,57,2,2,2,10,not acept,not furnished,R$571,"R$1,600",R$100,R$21
4981,1,120,2,2,2,4,acept,furnished,"R$2,000","R$11,000",R$417,R$140
4982,0,136,3,4,2,7,not acept,not furnished,R$970,"R$2,500",R$131,R$32
4983,1,49,2,1,1,2,acept,not furnished,R$503,"R$1,200",R$0,R$16
4984,1,70,2,2,1,7,not acept,not furnished,R$420,"R$2,289",R$0,R$29
4985,1,68,2,2,1,5,acept,not furnished,"R$1,160","R$2,700",R$109,R$35
4986,1,45,1,1,1,1,not acept,furnished,"R$3,000","R$5,520",R$0,R$70
4987,0,60,3,2,1,3,not acept,not furnished,R$532,"R$1,200",R$49,R$16
4988,1,120,3,2,2,-,acept,not furnished,R$0,"R$2,000",R$323,R$31
4989,0,140,4,4,2,6,acept,not furnished,"R$1,700","R$3,300",R$330,R$42
4990,1,151,4,3,3,-,acept,not furnished,R$0,"R$3,000",R$139,R$46
4991,1,72,2,2,2,7,acept,not furnished,R$150,"R$3,700",R$184,R$47
4992,1,300,4,4,6,1,acept,not furnished,R$550,"R$3,800",R$33,R$49
4993,1,68,2,1,0,1,acept,not furnished,R$230,"R$1,300",R$0,R$17
4994,1,380,4,2,0,-,acept,not furnished,R$0,"R$8,000",R$0,R$121
4995,1,60,2,1,1,4,acept,not furnished,R$750,"R$1,841",R$77,R$7
4996,0,51,3,1,1,-,acept,not furnished,R$246,"R$1,100",R$68,R$14
4997,1,200,4,5,3,1,not acept,not furnished,"R$2,800","R$5,500",R$997,R$70
4998,1,80,3,3,0,-,acept,furnished,R$0,"R$2,000",R$459,R$31
4999,0,57,1,2,1,12,not acept,not furnished,R$660,R$650,R$0,R$9
5000,1,327,5,4,5,-,acept,not furnished,R$0,"R$11,000","R$2,000",R$166
5001,1,48,1,1,1,12,acept,furnished,R$800,"R$8,000","R$1,000",R$102
5002,1,90,2,2,1,3,acept,not furnished,"R$1,000","R$3,000",R$50,R$39
5003,1,40,1,1,1,1,not acept,furnished,"R$2,200","R$4,500",R$25,R$58
5004,1,84,2,1,2,11,not acept,furnished,R$800,"R$4,000",R$240,R$51
5005,1,123,3,2,2,13,not acept,not furnished,"R$1,293","R$4,673",R$463,R$18
5006,1,85,2,1,1,-,acept,not furnished,R$0,"R$1,608",R$143,R$15
5007,1,113,2,2,1,6,acept,not furnished,"R$1,000","R$3,000",R$50,R$39
5008,1,60,2,1,1,2,acept,not furnished,R$782,"R$1,800",R$0,R$9
5009,0,62,2,1,1,6,acept,not furnished,R$447,"R$1,200",R$76,R$16
5010,1,138,3,4,2,18,acept,furnished,"R$1,500","R$10,000",R$527,R$127
5011,1,156,3,3,3,7,acept,furnished,"R$1,600","R$8,000",R$628,R$102
5012,1,280,4,3,4,-,acept,not furnished,R$0,"R$3,500",R$403,R$53
5013,1,45,1,1,1,1,not acept,furnished,"R$3,000","R$5,520",R$0,R$70
5014,1,180,3,4,3,8,acept,furnished,"R$1,050","R$3,000",R$0,R$39
5015,1,315,4,5,5,20,not acept,not furnished,"R$2,500","R$4,000","R$1,000",R$29
5016,1,117,3,3,1,20,not acept,not furnished,"R$1,200","R$7,000",R$217,R$89
